二七区,,万千世纪城,面积：10.10㎡,"['楼层：20/32层', '朝向：南', '户型：4室1厅1厨2卫']",风格：阳光橙,入住时间：2019-05-09,,地址：人和路与汉江路交汇处西南角,760
二七区,,人和家苑,面积：19.25㎡,"['楼层：29/34层', '朝向：南', '户型：4室1厅1厨2卫']",风格：卡布奇诺,入住时间：2019-05-05,,地址：勤劳街汝河路交叉口,800
郑东新区,朝南超大阳台，完美采光,升龙凤凰城A区,面积：19.00㎡,"['楼层：14/32层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,,地址：未来路郑汴路交叉口向南400米路东,1230
郑东新区,朝南超大飘窗，完美采光,升龙凤凰城A区,面积：18.00㎡,"['楼层：14/32层', '朝向：南', '户型：3室1厅1厨1卫']",风格：阳光橙,入住时间：立即入住,飘窗,地址：未来路郑汴路交叉口向南400米路东,1230
郑东新区,悦如公寓 龙岗新城 朝南大阳台,龙岗新城（贾岗社区）,面积：16.00㎡,"['楼层：2/6层', '朝向：南', '户型：4室1厅1厨2卫']",风格：普通,入住时间：立即入住,,地址：金水东路与107辅道交叉口东北角,1050
二七区,,康桥阳光四季,面积：16.30㎡,"['楼层：6/31层', '朝向：南', '户型：4室1厅1厨2卫']",风格：青春派,入住时间：2019-05-01,,地址：嵩山路陇海路交叉口向南200米路东,860
郑东新区,格调壁纸房，朝南落地阳台,中南海知音（藏海）,面积：22.00㎡,"['楼层：16/25层', '朝向：南', '户型：3室1厅1厨1卫']",风格：卡布奇诺,入住时间：立即入住,,地址：商都路与十里铺交叉口向北100米路东,1180
郑东新区,【大旺城超市对面】精装三室【家具家电齐全】【非中介】,祭城26号院,面积：15.00㎡,"['楼层：12/26层', '朝向：南', '户型：3室1厅1厨1卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：心怡路畅和街交叉口,930
郑东新区,【大旺城超市对面】精装三室【家具家电齐全】【非中介】,祭城26号院,面积：20.00㎡,"['楼层：4/26层', '朝向：南', '户型：3室1厅1厨1卫']",风格：卡布奇诺,入住时间：立即入住,飘窗,地址：心怡路畅和街交叉口,1180
郑东新区,【悦如公寓】【祭城26号院】精装四室，大次卧落地窗,祭城26号院,面积：18.00㎡,"['楼层：17/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：立即入住,,地址：心怡路畅和街交叉口,1100
郑东新区,【大旺城超市对面】精装四室【家具家电齐全】【非中介】,祭城26号院,面积：10.00㎡,"['楼层：23/26层', '朝向：南', '户型：4室1厅1厨2卫']",风格：青春派,入住时间：立即入住,,地址：心怡路畅和街交叉口,880
郑东新区,临近郑州东站，楷林IFC 悦如公寓 龙岗新城 精装次卧,龙岗新城（贾岗社区）,面积：7.00㎡,"['楼层：15/27层', '朝向：南', '户型：4室1厅1厨1卫']",风格：普通,入住时间：立即入住,飘窗,地址：金水东路与107辅道交叉口东北角,666
郑东新区,卧室朝南面积大带超大阳台,绿城水岸一期,面积：25.00㎡,"['楼层：18/32层', '朝向：东南', '户型：3室2厅1厨2卫']",风格：青春派,入住时间：立即入住,,地址：金水区金水路与建业路交叉口向南250米路东,1380
郑东新区,华丰灯饰界 瑞豪上林苑 朝南带阳台厅隔 双床超实惠,瑞豪上林苑,面积：28.00㎡,"['楼层：4/20层', '朝向：东', '户型：5室1厅1厨2卫']",风格：青春派,入住时间：立即入住,飘窗,地址：七里河与商都路交汇处南200米,1030
郑东新区,瑞豪上林苑3-2-401-C房间,瑞豪上林苑,面积：28.00㎡,"['楼层：4/20层', '朝向：东', '户型：5室1厅1厨2卫']",风格：阳光橙,入住时间：立即入住,飘窗,地址：七里河与商都路交汇处南200米,960
郑东新区,瑞豪上林苑3-1-303-D房间,瑞豪上林苑,面积：18.00㎡,"['楼层：3/22层', '朝向：东', '户型：5室1厅1厨2卫']",风格：阳光橙,入住时间：立即入住,,地址：七里河与商都路交汇处南200米,800
郑东新区,朝南大阳台，通风采光极佳，超大卧室，专享私人空间,龙祥苑,面积：26.00㎡,"['楼层：5/6层', '朝向：南', '户型：5室1厅1厨2卫']",风格：青春派,入住时间：立即入住,,地址：聚源路商鼎路交叉口向北100米路西,1180
郑东新区,悦如公寓【精装朝南卧室带大飘窗】【建业五栋】【东建材】非中介，随时免费看房,一品中央,面积：11.00㎡,"['楼层：11/20层', '朝向：南', '户型：4室1厅1厨2卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：中州大道与商鼎路交叉口向东100米路南,1130
郑东新区,郑州东站 楷林IFC旁 悦如公寓 金水东路 精装单间 性价比高,龙岗新城（贾岗社区）,面积：10.00㎡,"['楼层：18/27层', '朝向：南', '户型：3室1厅1厨1卫']",风格：普通,入住时间：立即入住,飘窗,地址：金水东路与107辅道交叉口东北角,880
郑东新区,郑州东站 楷林IFC旁 悦如公寓 金水东路107国道 主卧带飘窗,龙岗新城（贾岗社区）,面积：17.00㎡,"['楼层：18/27层', '朝向：南', '户型：3室1厅1厨1卫']",风格：普通,入住时间：立即入住,飘窗,地址：金水东路与107辅道交叉口东北角,1030
郑东新区,【悦如公寓】精装修，全新家具家电,祭城26号院,面积：20.00㎡,"['楼层：25/27层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,飘窗,地址：心怡路畅和街交叉口,1280
郑东新区,郑州东站 绿地新都会旁 悦如公寓 朝南空间大 性价比高,龙岗新城（贾岗社区）,面积：12.00㎡,"['楼层：23/27层', '朝向：南', '户型：3室1厅1厨1卫']",风格：普通,入住时间：立即入住,,地址：金水东路与107辅道交叉口东北角,980
郑东新区,【新芒果和郡】温馨次卧 大空间,新芒果和郡,面积：18.00㎡,"['楼层：15/20层', '朝向：北', '户型：5室1厅1厨2卫']",风格：普通,入住时间：立即入住,,地址：郑东新区金水东路与明理路交叉口南200米路西,760
郑东新区,悦如公寓 金水东路 楷林IFC旁 精装单间 性价比高,龙岗新城（贾岗社区）,面积：16.00㎡,"['楼层：8/27层', '朝向：南', '户型：4室1厅1厨1卫']",风格：普通,入住时间：立即入住,,地址：金水东路与107辅道交叉口东北角,1050
郑东新区,财信小区 近华丰灯饰界 交通方便 舒适卫生,财信圣堤亚纳,面积：10.00㎡,"['楼层：3/24层', '朝向：南', '户型：6室1厅1厨1卫']",风格：普通,入住时间：立即入住,,地址：黄河南路与商都路向南200米路西,580
郑东新区,财信小区 黄河那路商都路 年轻人居住地,财信圣堤亚纳,面积：10.00㎡,"['楼层：3/24层', '朝向：南', '户型：6室1厅1厨1卫']",风格：普通,入住时间：立即入住,,地址：黄河南路与商都路向南200米路西,580
郑东新区,临近郑州东站 楷林IFC  悦如公寓 金水东路 装修温馨 价格低,龙岗新城（贾岗社区）,面积：7.00㎡,"['楼层：21/27层', '朝向：南', '户型：4室1厅1厨1卫']",风格：普通,入住时间：立即入住,飘窗,地址：金水东路与107辅道交叉口东北角,880
郑东新区,【悦如公寓】全新家具家电，拎包入住，房间布置温馨,祭城26号院,面积：9.00㎡,"['楼层：20/25层', '朝向：南', '户型：3室1厅1厨1卫']",风格：阳光橙,入住时间：立即入住,,地址：心怡路畅和街交叉口,980
郑东新区,【悦如公寓】全新家具家电，精装修，拎包入住，干净卫生,祭城26号院,面积：18.00㎡,"['楼层：19/24层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,飘窗,地址：心怡路畅和街交叉口,1180
郑东新区,【悦如公寓】全新家具家电，精装修，拎包入住，干净卫生,祭城26号院,面积：9.00㎡,"['楼层：19/24层', '朝向：南', '户型：3室1厅1厨1卫']",风格：青春派,入住时间：立即入住,飘窗,地址：心怡路畅和街交叉口,930
郑东新区,悦如公寓 市体育中心站附近 交通便利 环境优美,新芒果和郡,面积：16.00㎡,"['楼层：13/26层', '朝向：南', '户型：6室1厅1厨2卫']",风格：普通,入住时间：立即入住,,地址：郑东新区金水东路与明理路交叉口南200米路西,600
郑东新区,【悦如公寓】南北通透 朝南 采光好,祭城26号院,面积：20.00㎡,"['楼层：6/28层', '朝向：南', '户型：3室1厅1厨1卫']",风格：纽约故事,入住时间：立即入住,,地址：心怡路畅和街交叉口,1260
郑东新区,【悦如公寓】正商东方港湾精品次卧,正商东方港湾,面积：13.00㎡,"['楼层：15/26层', '朝向：南', '户型：4室2厅1厨1卫']",风格：普通,入住时间：立即入住,,地址：东风南路商都路,950
二七区,【独立卫生间的高品质房子】【临街而居】,升龙世纪花园一区,面积：18.56㎡,"['楼层：17/34层', '朝向：东南', '户型：4室2厅2厨2卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：政通路人和路交汇处西200米,980
二七区,陇海高架旁  滨河公园  双向BRT  欢迎入住,阳光四季城-2,面积：19.00㎡,"['楼层：4/28层', '朝向：南', '户型：4室1厅1厨2卫']",风格：柠檬树,入住时间：立即入住,,地址：嵩山路陇海路交叉口向南200米路东,930
二七区,陇海高架旁主卧加独卫  滨河公园  双向BRT  欢迎入住,阳光四季城-2,面积：24.36㎡,"['楼层：4/28层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：立即入住,独卫,地址：嵩山路陇海路交叉口向南200米路东,1160
二七区,独卫主卧  成熟小区  楼层低,江南戎居,面积：15.63㎡,"['楼层：3/7层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：立即入住,独卫,地址：长江路大学路交叉口往东400米路南,1000
二七区,陇海高架旁 精致小屋 老郑大附近靠近绿城广场,康桥阳光四季,面积：13.21㎡,"['楼层：20/34层', '朝向：东北', '户型：4室1厅1厨1卫']",风格：卡布奇诺,入住时间：立即入住,,地址：嵩山路陇海路交叉口向南200米路东,860
二七区,精装修 五附院 三附院 附近 京广路 虹欣佳苑,虹欣佳苑,面积：30.23㎡,"['楼层：3/16层', '朝向：南', '户型：4室1厅1厨2卫']",风格：爱琴海,入住时间：立即入住,飘窗,地址：京广路与保全街交叉口,960
二七区,附近三附院 一附院 武警医院 西广场 紧邻二七广场  地段好,泰和苑（南区）,面积：19.60㎡,"['楼层：4/12层', '朝向：南', '户型：4室1厅1厨2卫']",风格：柠檬树,入住时间：立即入住,飘窗,地址：京广路中原路交叉口东北角,830
二七区,三附院 一附院 五附院 郑州四中 西广场 二七广场,泰和苑（南区）,面积：14.80㎡,"['楼层：4/12层', '朝向：南', '户型：4室1厅1厨2卫']",风格：卡布奇诺,入住时间：立即入住,飘窗,地址：京广路中原路交叉口东北角,930
二七区,三附院  五附院 武警医院 京广路 西广场 交通便利,虹欣佳苑,面积：20.56㎡,"['楼层：7/16层', '朝向：南', '户型：4室1厅1厨2卫']",风格：卡布奇诺,入住时间：立即入住,,地址：京广路与保全街交叉口,900
二七区,五附院，三附院，武警医院，火车站,财富星苑,面积：23.11㎡,"['楼层：4/6层', '朝向：南', '户型：4室1厅1厨2卫']",风格：青春派,入住时间：立即入住,,地址：保全街交通路向东200米路东,960
二七区,地铁口2号线 家电齐全 精装修,正商和园3号院,面积：19.00㎡,"['楼层：6/34层', '朝向：南', '户型：4室1厅1厨2卫']",风格：青春派,入住时间：立即入住,飘窗,地址：航海路祥云路交叉口往南200米,960
二七区,六院旁边 brt直达 可月付 采光好,长江一号,面积：17.14㎡,"['楼层：15/33层', '朝向：南', '户型：4室1厅1厨1卫']",风格：阳光橙,入住时间：立即入住,,地址：京广路长江路交叉口向东200米路南,830
二七区,六院旁边 brt直达 可月付 采光好,长江一号,面积：25.00㎡,"['楼层：15/33层', '朝向：南', '户型：4室1厅1厨1卫']",风格：爱琴海,入住时间：立即入住,,地址：京广路长江路交叉口向东200米路南,1200
二七区,温馨宜居 六院附近  brt直达  交通方便,长江一号,面积：17.12㎡,"['楼层：5/20层', '朝向：南', '户型：4室2厅1厨2卫']",风格：阳光橙,入住时间：立即入住,,地址：京广路长江路交叉口向东200米路南,750
二七区,精品装修 家电齐全 拎包入住 宽带免费,正商城泰园,面积：15.00㎡,"['楼层：32/34层', '朝向：南', '户型：4室1厅1厨1卫']",风格：柠檬树,入住时间：立即入住,,地址：航海路碧云路交叉口往北200米路西,780
二七区,【悦如公寓】二七万达 邻近地铁五号线 实拍主卧阳台房,万千世纪城,面积：15.30㎡,"['楼层：9/34层', '朝向：北', '户型：3室1厅1厨1卫']",风格：爱琴海,入住时间：立即入住,,地址：人和路与汉江路交汇处西南角,1000
二七区,【悦如公寓】二七万达 邻近地铁五号线 实拍主卧飘窗,万千世纪城,面积：13.40㎡,"['楼层：17/34层', '朝向：南', '户型：3室1厅1厨1卫']",风格：爱琴海,入住时间：立即入住,飘窗,地址：人和路与汉江路交汇处西南角,900
二七区,柜机空调，家电家具齐全全新，20兆WiFi，随时带看房,黄金海岸海悦华府,面积：12.12㎡,"['楼层：16/32层', '朝向：东北', '户型：4室1厅1厨1卫']",风格：青春派,入住时间：立即入住,,地址：南三环与大学路交叉口东北角,900
二七区,【悦如公寓】二七万达 邻近地铁五号线 实拍主卧大阳台,万千世纪城,面积：12.32㎡,"['楼层：23/34层', '朝向：东南', '户型：3室1厅1厨1卫']",风格：爱琴海,入住时间：立即入住,,地址：人和路与汉江路交汇处西南角,930
